location_id,total_votes,republicans_2016,democrats_2016,green_2016,libertarians_2016
3000,12120,50.45379538,25.27227723,0.577557756,3.374587459
3001,20584,55.17877963,38.08297707,0.937621454,4.765837544
3002,13956,75.36543422,19.08139868,0.867010605,4.686156492
3003,7279,73.08696249,23.5609287,0.370930073,2.678939415
3004,19924,66.52780566,29.54226059,0.572174262,2.855852239
3005,11955,79.18025931,18.37724801,0.451693852,1.990798829
3006,45485,52.90975047,39.2261185,1.721446631,5.113773772
3007,22919,75.75374144,20.45900781,0.903180767,2.395392469
3008,99208,73.42754617,23.11003145,0.482823966,2.979598419
3009,21058,58.47183968,34.35274005,1.842530155,4.601576598
3010,14607,62.02505648,32.12843157,1.280208119,4.566303827
3011,30181,58.64285478,34.30966502,2.465127067,4.582353136
3012,20341,75.10446881,21.18873212,0.476869377,2.349933632
3013,43445,56.80745771,38.36805156,1.03349062,3.791000115
3014,74876,64.27827341,27.99027726,0.89748384,4.594262514
3015,103958,48.77354316,47.23253622,0.813790184,3.180130437
3016,11383,66.41482913,24.38724414,0.57102697,7.39699552
3017,17914,47.09166015,44.02143575,1.395556548,4.638829965
3018,50149,61.5306387,33.47424674,0.554348043,3.104747851
3019,8874,60.14198783,32.58958756,1.960784314,5.307640298
3020,54831,44.37270887,47.5570389,1.792781456,5.487771516
3021,361347,32.62819395,42.8482871,1.097283221,3.719139774
3022,26298,77.61046467,19.78097194,0.376454483,1.791010723
3023,4847,71.05426037,24.46874355,1.175985145,2.826490613
3024,22334,58.52959613,34.64672696,1.813378705,4.772991851
3025,28696,70.94717034,26.48104265,0.522720937,1.822553666
3026,378506,32.13766757,64.90517984,1.058899991,1.898252604
3027,4577,78.21717282,19.53244483,0.349573957,1.529386061
3028,87432,74.48760179,21.04263885,0.59703541,3.538750114
3029,3527,76.86419053,19.98865892,0.567054154,1.445988092
3030,7407,86.28324558,12.27217497,0.175509653,1.269069799
3031,18664,57.65645092,38.05186455,0.642948993,2.35747964
3032,39970,54.95621716,43.05228922,0.45283963,0.873154866
3033,14032,71.20866591,24.3799886,0.954960091,3.456385405
3034,40734,63.95885501,30.15417096,0.950066284,2.415672411
3035,18100,74.39779006,21.78453039,0.690607735,2.696132597
3036,10816,70.10909763,25.18491124,0.859837278,3.125
3037,74390,53.70076623,38.31428956,0.996101627,4.570506789
3038,154249,41.90626844,54.3530266,0.993199308,2.39482914
3039,18869,61.19031215,33.75907573,2.040383698,3.010228417
3040,57770,51.06110438,46.09658993,0.441405574,1.471351913
3041,26474,63.34516884,33.41013825,0.468384075,1.408929516
3042,12905,78.95389384,17.45060054,0.751646649,2.843858969
3043,35563,59.93588842,33.77105419,0.964485561,4.805556337
3044,19936,78.56641252,18.22331461,0.431380417,2.778892456
3045,9491,43.46222737,52.18628174,1.949215046,1.959751343
3046,20475,47.94627595,43.42857143,1.885225885,6.73992674
3047,26328,49.6467639,42.55925251,1.773776967,4.269219082
3048,57413,58.87865118,38.29272116,0.675805131,1.935101806
3049,9634,87.03549927,11.41789496,0.197218186,0.871911978
3050,503493,39.53997374,55.78349649,1.007362565,3.239369763
3051,61146,42.10905047,44.8189579,1.010695712,10.77421254
3052,29311,74.49421719,21.70516188,0.859745488,2.3028897
3053,12176,32.19448095,60.0607753,1.41261498,5.757227332
3054,89196,37.26063949,55.71326068,1.978788286,5.047311539
3055,3855,67.13359274,28.69001297,0.622568093,2.594033722
3056,45895,57.58361477,36.49635037,0.978320078,4.453644188
3057,125644,35.20024832,59.51338703,1.823405813,3.462958836
3058,96455,68.38422062,27.05510342,0.727800529,3.509408532
3059,34497,55.99037597,39.18311737,0.823259994,3.901788561
3060,21880,68.85740402,24.10877514,1.087751371,4.026508227
3061,16722,69.26204999,25.87609138,1.070446119,3.79141251
3062,12710,54.49252557,42.34461054,0.566483084,1.620771046
3063,33256,47.11029589,43.38465239,1.76509502,4.8231898
3064,172990,28.09873403,68.6392277,1.072316319,2.189721949
3065,15766,70.46175314,24.83191678,0.735760497,3.387035393
3066,46556,53.87275539,40.61345476,1.25655125,4.257238594
3067,10042,55.45708026,42.17287393,0.378410675,1.015733918
3068,58290,55.5292503,38.83341911,0.92297135,3.980099502
3069,9494,72.0876343,21.47672214,2.09606067,4.339582894
3070,8503,57.02693167,41.46771728,0.258732212,1.117252734
3071,30537,67.88158627,28.33284213,0.609097161,2.488784098
3072,25491,62.81824958,32.57228041,0.929739908,3.110901887
3073,4219,63.64067315,34.86608201,0.331832188,0.497748282
3074,240814,58.94300165,37.3724119,0.789405932,2.542211001
3075,22514,60.38464955,35.00488585,0.750644044,3.224660211
3076,21770,72.09003215,22.13137345,0.992191089,2.719338539
3077,280272,4.122067135,92.84659188,1.425401039,1.605939944
3078,86000,57.23604651,38.24186047,1.422093023,3.1
3079,17400,60.94827586,35.27586207,0.810344828,2.551724138
3080,77263,23.68274595,70.49040291,2.314173667,3.161927443
3081,13895,71.62288593,22.67722202,0.878013674,4.821878374
3082,42425,43.03830289,48.94755451,1.883323512,5.38361815
3083,10824,57.00295639,36.38211382,0.729859571,4.231337768
3084,17592,30.1102774,63.76193724,2.052069122,3.626648477
3085,12923,75.27663855,19.31440068,1.152983053,4.255977714
3086,299808,20.69958107,77.05965151,0.943937453,1.00997972
3087,6200,71.11290323,20.62903226,0.790322581,6.14516129
3088,13772,37.3874528,54.36392681,1.44496079,5.155387743
3089,41929,41.03603711,54.88325503,0.510386606,2.56385795
3090,20454,66.4466608,29.43678498,0.816466217,2.424953554
3091,10572,77.16609913,20.20431328,0.444570564,1.589103292
3092,5215,50.83413231,47.53595398,0.153403643,0.901246405
3093,12255,78.6372909,18.92288862,0.416156671,2.023663811
3094,4311,77.40663419,19.85618186,0.440733009,1.786128508
3095,6664,81.46758703,15.80132053,0.255102041,1.725690276
3096,35733,51.15159656,40.76903702,2.255618056,5.056950158
3097,17128,55.90845399,41.59855208,0.28608127,1.138486688
3098,8654,74.91333487,20.60318928,0.797319159,2.842616131
3099,25821,35.74997095,60.88455133,0.604159405,1.13860811
3100,260304,54.84472002,41.79459401,0.768332411,2.344566353
3101,8492,71.01978333,27.86151672,0.259067358,0.859632595
3102,24074,71.31760405,23.50668771,0.747694608,3.688626734
3103,57433,37.78141487,53.52323577,2.794560618,5.618720944
3104,53018,45.6693953,51.0109774,0.91666981,1.940850277
3105,25000,78.792,17.58,0.584,2.556
3106,5386,73.83958411,24.17378388,0.241366506,1.411065726
3107,8083,66.03983669,29.79091921,0.420635903,1.929976494
3108,150532,52.46525656,41.16666224,1.299391492,4.939813462
3109,208081,49.90652679,41.6136024,1.715197447,5.650684109
3110,14879,69.60817259,28.28147053,0.443578197,0.779622286
3111,16559,54.5745516,38.39603841,2.252551483,4.776858506
3112,2398,70.05838199,26.10508757,0.792326939,2.502085071
3113,6590,60.19726859,35.87253414,0.652503794,1.638846737
3114,4931,68.56621375,26.72885824,1.115392415,3.589535591
3115,7641,51.4330585,46.28975265,0.549666274,1.439602146
3116,8869,61.72059984,36.89254707,0.157853197,0.766715526
3117,18684,65.0556626,26.64311711,0.722543353,4.586812246
3118,39809,57.16044111,38.15971263,1.047501821,2.966665829
3119,13239,72.64899162,23.73291034,0.453206436,2.658811088
3120,11961,64.11671265,31.78663991,0.777526963,2.625198562
3121,15213,67.58693223,30.88148294,0.249786367,1.281798462
3122,5776,86.77285319,11.49584488,0.311634349,1.021468144
3123,113962,44.21473825,48.98825924,1.802355171,4.994647339
3124,219385,30.80520546,66.28165098,0.802242633,1.6400392
3125,7648,75.14382845,22.85564854,0.353033473,1.64748954
3126,18905,51.27215022,21.23776779,0.782861677,3.554615181
3127,283828,55.39129332,41.28627197,0.579576363,2.395112533
3128,15633,49.56182435,48.84539116,0.255868995,0.882748033
3129,27804,72.02201122,23.97137103,1.208459215,2.798158538
3130,78995,46.94094563,45.46870055,1.510222166,6.080131654
3131,144854,37.32378809,57.36327613,0.849821199,2.905684344
3132,68432,34.55985504,59.90910685,0.803717559,3.467675941
3133,11120,71.61870504,26.21402878,0.368705036,1.456834532
3134,14926,24.45397293,71.57979365,1.319844567,2.646388852
3135,69154,62.57627903,29.40683113,0.790988229,4.341035949
3136,52578,68.1882156,25.19494846,1.570999277,2.784434554
3137,375909,42.13067524,54.16231056,1.277436826,2.429577371
3138,33218,62.00252875,36.45011741,0.316093684,1.23126016
3139,47283,56.64192204,38.51489965,0.960175962,3.883002348
3140,93474,53.3667116,40.74608982,1.053768962,4.205447504
3141,94073,51.18578126,44.78436959,0.882293538,2.587352375
3142,44929,36.88708852,56.32887445,2.072158294,4.711878742
3143,7202,80.83865593,17.63399056,0.291585671,1.069147459
3144,34971,69.8235681,26.26175974,0.820679992,2.593577536
3145,10832,70.90103397,26.11706056,0.461595273,2.031019202
3146,118625,39.42002107,51.05247629,1.847839831,6.770073762
3147,40555,62.44112933,34.35581309,0.601652077,2.120576994
3148,22403,74.34272196,19.97946704,0.772218007,2.580011606
3149,67987,61.3529057,35.9186315,0.504508215,1.441452042
3150,5964,41.86787391,56.22065728,0.301810865,0.720992622
3151,18702,70.92824297,24.15784408,0.609560475,3.673403914
3152,13717,10.55624408,87.51913684,0.488444995,1.01334111
3153,16633,80.98959899,16.02236518,0.432874406,1.593218301
3154,23650,54.63002114,38.11839323,1.158562368,3.348837209
3155,50045,70.77630133,24.65580977,0.855230293,3.251074033
3156,184084,50.70565611,41.01334174,1.153277851,4.196997023
3157,174485,61.73023469,35.50906955,0.557067943,1.926240078
3158,119201,44.86455651,50.48615364,1.209721395,3.43956846
3159,89360,60.21821844,35.34243509,0.775514772,3.237466428
3160,8109,63.16438525,33.03736589,0.406955235,2.651375015
3161,26364,62.10741921,31.12577758,1.084812623,5.075102412
3162,6633,73.02879542,23.44338912,0.603045379,2.924770089
3163,27945,75.28359277,18.45410628,0.54034711,2.487028091
3164,71524,47.15899558,46.30194061,1.475029361,5.06403445
3165,7462,65.45162155,27.6869472,0.884481372,5.976949879
3166,18994,77.70875013,18.37422344,0.605454354,2.616615773
3167,2939,36.03266417,62.53827833,0.204151072,0.544402858
3168,10197,69.21643621,25.22310483,0.755124056,4.236540159
3169,10213,79.88837756,16.90002937,0.64623519,2.565357877
3170,210458,25.92773855,69.13921067,1.384599302,3.548451473
3171,15300,74.86928105,22.11764706,0.490196078,2
3172,10706,80.22604147,17.10255931,0.270876144,1.774705772
3173,6067,76.5946926,20.37250701,0.412065271,2.043843745
3174,3904,75.97336066,19.87704918,0.717213115,2.715163934
3175,75825,47.51071546,47.17441477,1.143422354,3.601714474
3176,7490,83.57810414,14.29906542,0.480640854,1.214953271
3177,27284,55.52338367,41.30992523,0.520451547,2.140448615
3178,10685,62.43331774,32.81235377,0.617688348,2.536265793
3179,18059,45.1852262,46.84644775,1.290215405,3.892795836
3180,320164,40.25155858,54.3668245,1.548269012,3.833347909
3181,15177,54.57600316,43.2957765,0.197667523,1.574751268
3182,31094,52.14510838,39.14581591,2.125812054,6.583263652
3183,115068,57.05235165,38.4833316,0.78909862,3.232870998
3184,78919,56.03593558,38.63708359,0.68297875,3.118387207
3185,127497,52.70084786,41.85039648,1.075319419,3.907542923
3186,11416,64.75998598,33.9085494,0.192711983,0.648213034
3187,79543,50.81276794,40.60193857,1.602906604,4.123555813
3188,42523,43.47294405,51.39806693,1.359264398,3.162994144
3189,9072,79.04541446,19.36728395,0.231481481,1.355820106
3190,171876,49.09876888,44.65079476,0.911121972,4.193721055
3191,11467,62.85863783,31.39443621,0.93311241,4.037673323
3192,5165,69.69990319,28.22846079,0.290416263,1.529525653
3193,123994,59.33029018,36.69774344,0.713744213,3.258222172
3194,35349,50.86141051,41.83145209,0.585589408,3.898271521
3195,15103,17.91697014,69.85367146,4.02569026,7.74680527
3196,140753,51.24508891,44.78554631,1.433006757,2.536358017
3197,25852,46.88998917,43.96565063,2.053999691,4.506421167
3198,613195,14.87112582,79.31424751,2.719526415,2.617438172
3199,4664,80.5102916,15.03001715,0.343053173,2.422813036
3200,25384,89.8518752,8.469902301,0.35061456,1.327607942
3201,105737,46.31964213,50.54805792,0.627027436,1.760027237
3202,6294,60.26374325,33.46043851,0.68319034,3.511280585
3203,43893,72.67673661,24.29544574,0.489827535,1.840840225
3204,22891,58.61255515,35.03997204,1.406666375,4.94080643
3205,13270,78.1838734,19.21627732,0.346646571,1.725697061
3206,4260,74.48356808,21.90140845,0.704225352,2.582159624
3207,77657,49.03228299,45.3429826,1.80923806,3.815496349
3208,16140,56.73482032,39.77075589,0.433705081,2.317224287
3209,22910,63.69271061,30.23134003,1.601920559,3.902226102
3210,156141,46.72699675,47.35399415,1.457656861,3.893916396
3211,8179,59.84839222,34.85756205,0.574642377,3.508986429
3212,25749,65.52487475,32.10221756,0.469921162,1.176744728
3213,9245,64.65116279,30.14602488,0.746349378,4.142779881
3214,31032,68.48736788,28.49639082,0.496261923,2.519979376
3215,5870,41.94207836,56.8483816,0.136286201,0.528109029
3216,12098,73.67333444,24.16928418,0.388493966,1.463051744
3217,8247,50.32132897,44.58591003,0.982175336,2.910149145
3218,9166,50.16364827,45.58149684,1.112808204,3.142046694
3219,36875,73.05491525,22.9640678,0.645423729,2.999322034
3220,18045,70.88944306,23.95123303,0.620670546,4.062067055
3221,10817,71.76666359,24.70185819,0.489969492,2.616252196
3222,6863,66.69095148,29.0689203,0.349701297,1.529943174
3223,73968,52.69576033,42.5359615,1.081548778,3.143251136
3224,3168,73.16919192,23.86363636,0.441919192,2.051767677
3225,17700,51.55367232,43.06779661,0.661016949,3.254237288
3226,48442,60.67668552,35.07493497,1.137442715,2.561826514
3227,170868,56.38563101,38.96633659,0.793009809,3.242854133
3228,5667,78.24245633,18.54596788,0.441150521,2.241044644
3229,13584,76.03062426,19.63339223,0.750883392,3.08451119
3230,23372,72.27879514,24.72616806,0.38507616,2.070854013
3231,6368,75.5339196,21.98492462,0.219849246,1.633165829
3232,17438,60.66636082,34.18396605,1.433650648,3.71602248
3233,17481,71.76362908,24.34643327,0.652136605,2.665751387
3234,15156,47.8094484,50.37608868,0.178147268,0.824755872
3235,18994,77.26124039,20.71706855,0.268505844,1.753185216
3236,29243,82.78220429,15.34042335,0.32486407,1.552508293
3237,11234,73.41997508,22.70785117,0.685419263,3.186754495
3238,34044,56.49159911,36.85524615,1.063329808,4.876042768
3239,96945,60.79839084,35.5211718,0.730311001,2.633451957
3240,67984,42.76300306,51.32678277,1.02082843,4.792304072
3241,28260,65.39985846,27.487615,1.029723992,4.879688606
3242,19718,54.64550157,38.28988741,1.303377625,4.919363019
3243,80296,69.8777025,26.20304872,0.542990934,1.978927967
3244,13854,70.04475242,26.25234589,0.55579616,2.677926953
3245,96556,62.91789221,28.88893492,0.979742326,3.993537429
3246,111260,40.11414704,51.92252382,1.687938163,3.92414165
3247,26533,66.33626051,28.37975351,0.738702748,4.100554027
3248,97434,54.78169838,40.88511197,1.399921998,2.933267648
3249,17239,58.29224433,36.50443761,0.655490458,3.29485469
3250,13778,56.63376397,41.82755117,0.319349688,1.219335172
3251,136392,64.98401666,31.55390345,0.630535515,2.645316441
3252,293574,36.99510175,57.28913323,1.271229741,4.444535279
3253,77465,45.56767572,48.32634093,1.374814432,4.731168915
3254,9242,53.14866912,45.16338455,0.324605064,0.908894179
3255,13605,63.19735391,34.06835722,0.477765527,2.256523337
3256,246068,42.57969342,51.86330608,1.465042183,4.09195832
3257,32250,54.09612403,40.00620155,1.212403101,3.975193798
3258,4168,43.97792706,49.44817658,1.679462572,4.414587332
3259,170505,61.75596024,35.74147386,0.435177854,1.909621419
3260,195587,47.931611,38.69173309,1.602355985,5.101566055
3261,10312,67.06749418,27.42435997,1.183087665,4.325058185
3262,9702,74.95361781,18.99608328,0.669964956,3.267367553
3263,10353,41.11851637,57.25876558,0.318748189,0.676132522
3264,17449,70.52553155,22.21903834,0.303742335,6.195197433
3265,16090,70.18645121,26.55686762,0.428837787,1.472964574
3266,7954,71.8380689,25.43374403,0.389741011,1.709831531
3267,9960,41.52610442,57.17871486,0.200803213,0.682730924
3268,180750,56.05477178,36.91065007,2.130013831,4.904564315
3269,109941,15.94582549,78.81500077,2.052919293,2.948854386
3270,6956,72.18228867,23.90741806,0.733179988,2.458309373
3271,4692,81.45780051,16.7945439,0.298380222,0.596760443
3272,2778,50.39596832,46.72426206,0.323974082,1.259899208
3273,29108,46.54734094,44.57193899,1.429160368,5.105125739
3274,12588,76.00095329,20.36860502,0.74674293,2.240228789
3275,14202,51.20405577,46.34558513,0.35206309,1.232220814
3276,35563,67.23842196,28.72367348,0.702977814,2.772544499
3277,4405,61.43019296,33.2122588,0.408626561,3.60953462
3278,7282,79.55232079,17.26174128,0.453172205,2.732765724
3279,33559,76.56664382,20.44459012,0.423135374,2.327244554
3280,48910,39.07380904,51.28808015,0.97117154,6.058065835
3281,325797,58.66874158,38.28304128,0.649484188,2.138448175
3282,7301,73.77071634,21.43541981,1.013559786,3.300917683
3283,28992,68.64307395,27.04539183,0.693294702,3.007726269
3284,17268,71.77438036,22.81097985,0.718091267,4.696548529
3285,219531,46.53146936,47.92352788,1.184342986,4.36065977
3286,6559,62.49428267,30.11129745,1.143466992,5.885043452
3287,201425,22.64614621,74.45947623,1.209383145,1.292292417
3288,14991,79.93462744,17.92408779,0.513641518,1.194049763
3289,18694,78.49042474,18.76002996,0.369102386,1.813416069
3290,11972,79.65252255,17.73304377,0.38422987,2.230203809
3291,94198,48.26960233,47.12945073,0.828043058,3.396038132
3292,657235,41.19713649,56.51114137,0.561290862,1.556368727
3293,22185,43.52941176,51.12463376,1.519044399,3.258958756
3294,31294,66.38333227,29.18770371,0.693423659,2.681025117
3295,37336,62.75712449,31.5861367,0.945468181,3.184593958
3296,467526,34.86950458,58.55674337,1.66578971,4.470981293
3297,21089,53.392764,39.73635545,1.332448196,4.950448101
3298,746295,17.90886982,79.73870922,1.496057189,0.85636377
3299,4206,70.5658583,27.48454589,0.309082263,1.640513552
3300,10976,57.13374636,35.27696793,0.938411079,3.726311953
3301,21596,43.08205223,49.44897203,2.0142619,5.454713836
3302,85892,50.58329064,43.14022261,1.237600708,4.447445629
3303,145405,62.20969018,31.82559059,1.005467487,4.453767064
3304,6765,86.63710273,11.11603843,0.384331116,1.226903178
3305,48375,58.37105943,38.50335917,0.8,1.850129199
3306,8557,77.6674068,18.41766974,1.203692883,2.278836041
3307,14623,73.39123299,24.69397524,0.211994803,1.702796964
3308,12127,74.22280861,22.84159314,0.511255875,1.814133751
3309,7289,77.36314995,19.37165592,0.466456304,2.798737824
3310,5572,73.29504666,22.2361809,0.969131371,3.086862886
3311,30124,53.75780109,40.50590891,1.570176603,4.166113398
3312,6195,35.46408394,62.72800646,0.274414851,0.823244552
3313,18619,70.96514313,25.33970675,0.499489769,2.615607713
3314,6423,65.85707613,28.14884011,1.152109606,4.841974155
3315,8815,76.65343165,20.0567215,0.578559274,2.291548497
3316,8535,61.79261863,33.4036321,0.843585237,3.362624487
3317,10172,79.8073142,17.65631144,0.383405427,1.671254424
3318,59860,76.13932509,19.89642499,0.567991981,2.846642165
3319,35216,67.51760563,26.74636529,0.885960927,4.239550204
3320,2840,68.9084507,27.71126761,0.316901408,2.288732394
3321,3652,59.22782037,36.06243154,0.438116101,1.99890471
3322,114962,49.12231868,45.1375237,1.386545119,4.353612498
3323,279753,47.86615336,45.15554793,1.733314746,5.244983968
3324,10093,63.76696721,32.29961359,0.653918557,2.764292084
3325,6378,70.6804641,22.34242709,0.830981499,3.18281593
3326,94090,77.35147199,19.56530981,0.481453927,2.601764268
3327,9361,54.84456789,37.22892853,2.617241748,4.443969661
3328,428734,48.99564765,47.49495025,0.670345716,2.591816837
3329,2626,73.61005331,19.61157654,2.779893374,3.998476771
3330,16690,76.86638706,19.01138406,0.509286998,3.079688436
3331,7972,66.34470647,28.85097842,1.342197692,2.320622178
3332,51350,66.43037975,27.05160662,1.924050633,4.593962999
3333,30009,61.45156453,30.92072378,1.056349762,4.042120697
3334,7425,67.25925926,27.36700337,1.737373737,3.636363636
3335,35568,62.66025641,30.87606838,0.874381466,3.300719748
3336,15674,76.50886819,18.36161797,0.676279188,4.453234656
3337,10245,59.08247926,32.70863836,1.610541728,4.841386042
3338,21742,56.98187839,37.42066047,0.657713182,4.300432343
3339,284832,37.41117571,59.39255421,0.881923379,1.983625435
3340,22365,68.27185334,28.60719875,0.862955511,1.877934272
3341,175850,42.78248507,50.63861245,0.951379016,4.130224623
3342,166647,40.99443734,53.88095795,1.273350255,3.476210193
3343,57494,68.81761575,16.66782621,0.447003166,2.33589592
3344,9513,75.64385578,20.19341953,0.462524966,2.491327657
3345,18499,68.64695389,25.7365263,1.070328126,4.032650414
3346,25399,70.69963384,24.65845112,0.535454152,3.44501752
3347,6256,74.90409207,18.87787724,0.831202046,5.386828645
3348,9813,56.97544074,37.35860593,0.631814939,3.322123713
3349,31761,79.92506533,17.99691445,0.36207928,1.715940934
3350,242939,47.13487748,47.77907211,1.231173257,3.85487715
3351,6556,82.36729713,15.07016473,0.594874924,1.555826724
3352,14959,65.08456448,29.75466274,1.036165519,4.12460726
3353,30429,55.14476322,38.88067304,1.133786848,4.262381281
3354,70582,54.63857641,40.79935394,1.140517412,3.128276331
3355,48871,73.85975323,21.13114117,0.667062266,2.432935688
3356,106518,60.48555174,34.38573762,0.836478342,3.670741095
3357,16592,76.36812922,19.93731919,0.482160077,2.477097396
3358,47467,32.6963996,61.82400404,1.93608191,3.543514442
3359,12123,39.66839891,55.01113586,0.92386373,3.761445187
3360,44186,57.12442855,39.29525189,1.22889603,2.351423528
3361,8523,62.60706324,31.2800657,0.481051273,4.03613751
3362,63347,60.96579159,32.46878305,1.299193332,5.266232024
3363,8215,80.41387705,14.72915399,0.681679854,1.984175289
3364,217725,54.73142726,39.72028936,1.126191296,3.839706051
3365,4701,24.22888747,75.0904063,0.212720698,0.467985535
3366,72554,65.58838934,28.21484687,1.594674312,4.205143755
3367,12198,66.42892277,26.1682243,0.770618134,3.6809313
3368,140731,49.91650738,47.47496998,0.614647803,1.755832048
3369,181072,36.56998321,55.50112662,3.353362198,4.575527967
3370,15096,67.54769475,26.53020668,0.828033916,5.094064653
3371,11434,21.63722232,72.92286164,2.256428197,3.183487843
3372,10893,57.88120812,36.53722574,1.230147801,3.387496557
3373,8386,71.75053661,23.36036251,1.466730265,3.422370618
3374,39945,62.19551884,28.96983352,1.086493929,6.649142571
3375,10697,21.52005235,67.76666355,1.47704964,8.507058054
3376,9162,71.09801353,27.35210653,0.305610129,0.742196027
3377,102740,46.81915515,50.21705275,0.865291026,1.852248394
3378,5909,57.09933999,41.88525977,0.152310036,0.406160095
3379,14854,49.62299717,49.14501144,0.134643867,0.639558368
3380,15148,50.40929496,43.02218115,2.231317666,4.337206232
3381,11251,50.84881344,41.18745,2.053150831,5.910585726
3382,60167,67.32926687,29.58099955,0.656506058,2.021041435
3383,10724,62.86833271,34.61395002,0.335695636,1.193584483
3384,545800,35.74404544,60.3845731,0.873763283,2.651154269
3385,39813,37.61334238,56.96631753,1.469369301,3.820360184
3386,58786,53.56547477,41.08801415,1.07338482,3.881876637
3387,32217,47.89086507,44.81174535,1.198125213,3.817860136
3388,13443,73.42111136,21.70646433,0.788514468,3.548315108
3389,60731,63.95745171,31.6032998,1.159210288,3.280038201
3390,44212,60.38858229,20.19813625,0.902469918,3.695829187
3391,9180,75.93681917,19.20479303,0.958605664,3.376906318
3392,16490,66.85870224,28.74469375,0.848999394,3.183747726
3393,16438,67.277041,26.45090644,1.028105609,4.118505901
3394,4875,55.24102564,41.68205128,0.492307692,1.928205128
3395,210844,47.43459619,47.23349965,0.830946102,4.395666939
3396,13282,67.7533504,28.21111278,0.911007378,3.124529438
3397,5318,77.134261,18.89808199,0.56412185,2.820609252
3398,5302,48.45341381,39.94718974,0.697849868,9.883062995
3399,27255,46.80242157,48.14896349,1.970280682,3.078334251
3400,19306,67.5748472,30.37915674,0.321143686,1.351911323
3401,40979,72.07838161,25.04941555,0.480734035,2.391468801
3402,11063,76.33553286,20.72674681,0.388682997,1.988610684
3403,32897,44.52077697,48.76432501,1.772198073,4.432015077
3404,261468,32.70266342,62.30399131,1.512613398,3.480731868
3405,25210,49.96826656,43.65331218,1.289170964,5.089250298
3406,60112,46.15717328,46.48822199,1.001463934,4.591429332
3407,8842,58.51617281,37.26532459,0.961320968,2.341099299
3408,55686,49.57799088,44.0577524,1.081061667,4.69956542
3409,13250,75.80377358,20.86792453,0.369811321,2.150943396
3410,37712,57.01633432,37.73865083,1.039456937,3.616885872
3411,6532,87.84445805,10.4715248,0.306184936,1.377832211
3412,9871,77.46935468,20.94012765,0.253267146,0.800324182
3413,12163,66.73518047,29.14576996,0.427526104,2.852914577
3414,11410,78.50131464,17.69500438,1.051709027,2.418930762
3415,11444,68.64732611,27.59524642,0.594197833,2.306885704
3416,5703,75.50412064,15.64089076,0.841662283,3.278975978
3417,6676,26.22828041,73.12762133,0.164769323,0.479328939
3418,1279,21.03205629,78.42064113,0.54730258,0
3419,13054,71.95495634,25.06511414,0.337061437,1.761912058
3420,8748,15.93507087,82.72748057,0.548696845,0.788751715
3421,106363,70.41734438,26.10682286,0.536840819,2.637195265
3422,8594,68.98999302,29.66022807,0.209448452,0.686525483
3423,110804,49.03794087,44.04443883,1.958413054,4.959207249
3424,8001,46.71916011,46.26921635,3.187101612,3.074615673
3425,25648,64.57813475,30.20898316,0.881160324,3.727386151
3426,11443,67.26382942,31.21559032,0.262169012,0.917591541
3427,76907,59.28459048,32.73174093,1.045418492,5.983850625
3428,13565,70.29119056,26.0597125,0.449686694,2.499078511
3429,12673,64.49143849,29.80351929,1.996370236,3.70867198
3430,57668,59.51480891,36.39280017,0.627731151,3.464659777
3431,10390,52.27141482,46.66025024,0.173243503,0.895091434
3432,40393,29.57443121,64.76617236,1.599287005,3.772930953
3433,161966,36.84353506,57.79916773,0.673598163,3.454428707
3434,16795,59.6070259,36.98719857,0.387019946,1.857695743
3435,9760,78.70901639,18.80122951,,2.489754098
3436,28250,57.74867257,37.36283186,1.132743363,3.755752212
3437,5255,26.69838249,72.74976213,0.114176974,0.437678402
3438,8017,70.13845578,28.51440689,0.212049395,1.135087938
3439,53739,66.6275889,29.08316121,0.694095536,2.951301662
3440,31983,42.77897633,50.36112935,2.004189726,4.855704593
3441,14604,78.24568611,18.55655985,0.451930978,2.314434402
3442,17050,78.36363636,18.6744868,0.340175953,2.017595308
3443,12912,87.30638166,11.09045849,0.201363073,1.401796778
3444,27832,30.91405576,63.03535499,2.198907732,3.345070423
3445,16382,73.15346112,24.40483457,0.347942864,2.093761445
3446,19373,45.17627626,48.26820833,1.65178341,4.315284158
3447,63221,43.31155787,50.62558327,0.950633492,3.728191582
3448,24261,64.56452743,30.04410371,1.525081406,3.866287457
3449,11659,85.48760614,13.05429282,0.197272493,1.260828544
3450,5998,63.00433478,33.32777593,0.583527843,1.667222407
3451,34444,77.1890605,20.67994426,0.386134015,1.744861224
3452,6693,54.62423427,39.05572987,0.851636038,3.675481847
3453,10309,73.0332719,22.14569793,0.582015714,3.802502668
3454,4458,85.4419022,12.27007627,0.336473755,1.34589502
3455,31363,61.2537066,33.4087938,1.367853841,3.969645761
3456,28875,60.48138528,35.64675325,0.491774892,1.935930736
3457,22748,49.45050114,44.30719184,0.804466327,3.600316511
3458,20573,64.14232246,30.50600301,0.670782093,3.057405337
3459,46537,73.53503664,23.31263296,0.399681973,2.561402755
3460,21580,60.17145505,33.75810936,1.329935125,4.740500463
3461,61567,73.08460701,23.00907954,0.557116637,3.34919681
3462,5994,61.19452786,35.15181849,0.550550551,2.335669002
3463,26157,66.6016745,28.64625148,0.825782773,3.391061666
3464,24725,36.0364004,58.77451972,1.265925177,3.785642063
3465,410279,37.8905574,58.18552741,1.160429854,2.763485336
